Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/criminal/all,12000,29,5,6.40986286616618,1.7520440001135285,26.2213559999509,416.9898333333333,20.10323859279717,0.048582826599259825,5,7,8,8,11,13,16,18,23,26,26
,Aggregated,12000,29,5,6.40986286616618,1.7520440001135285,26.2213559999509,416.9898333333333,20.10323859279717,0.048582826599259825,5,7,8,8,11,13,16,18,23,26,26
