Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/criminal/all,895,0,4,4.407458324036961,2.8652329983742675,15.988011000445113,418.0,0.9955618831118939,0.0,4,4,5,5,5,5,6,6,16,16,16
,Aggregated,895,0,4,4.407458324036961,2.8652329983742675,15.988011000445113,418.0,0.9955618831118939,0.0,4,4,5,5,5,5,6,6,16,16,16
