Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/128,1,0,5.584257000009529,5.584257000009529,5.584257000009529,5.584257000009529,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/129,1,0,5.611747999864747,5.611747999864747,5.611747999864747,5.611747999864747,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/13,1,0,5.225034999966738,5.225034999966738,5.225034999966738,5.225034999966738,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/130,1,0,5.132741998750134,5.132741998750134,5.132741998750134,5.132741998750134,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/131,1,0,5.428815999039216,5.428815999039216,5.428815999039216,5.428815999039216,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/132,1,0,5.207852998864837,5.207852998864837,5.207852998864837,5.207852998864837,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/133,1,0,5.4213619987422135,5.4213619987422135,5.4213619987422135,5.4213619987422135,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/134,1,0,5.416162000983604,5.416162000983604,5.416162000983604,5.416162000983604,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/135,1,0,5.409659999713767,5.409659999713767,5.409659999713767,5.409659999713767,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/136,1,0,5.401103999247425,5.401103999247425,5.401103999247425,5.401103999247425,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/137,1,0,5.371589000787935,5.371589000787935,5.371589000787935,5.371589000787935,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/138,1,0,5.490170999109978,5.490170999109978,5.490170999109978,5.490170999109978,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
