Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1611377775,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1611377776,1,,Aggregated,0.000000,0.000000,55,55,55,55,55,55,55,55,55,55,55,1,0,54.78488999870024,54.78488999870024,54.78488999870024,54.78488999870024,52.0
1611377777,1,,Aggregated,0.000000,0.000000,55,55,55,55,55,55,55,55,55,55,55,2,0,5.417816000772291,30.101352999736264,5.417816000772291,54.78488999870024,52.0
1611377778,1,,Aggregated,0.000000,0.000000,6,6,55,55,55,55,55,55,55,55,55,3,0,6,21.948427332972642,5.417816000772291,54.78488999870024,52.0
1611377779,1,,Aggregated,1.000000,0.000000,6,6,55,55,55,55,55,55,55,55,55,4,0,5.417816000772291,17.82627649981805,5.417816000772291,54.78488999870024,52.0
1611377780,1,,Aggregated,1.000000,0.000000,5,6,6,55,55,55,55,55,55,55,55,5,0,5.417816000772291,15.356576799968025,5.417816000772291,54.78488999870024,52.0
1611377781,1,,Aggregated,1.000000,0.000000,5,5,6,6,55,55,55,55,55,55,55,6,0,5.100861999380868,13.647290999870165,5.100861999380868,54.78488999870024,52.0
1611377782,1,,Aggregated,1.000000,0.000000,5,6,6,6,55,55,55,55,55,55,55,7,0,5.100861999380868,12.487463999994882,5.100861999380868,54.78488999870024,52.0
1611377783,1,,Aggregated,1.000000,0.000000,5,6,6,6,55,55,55,55,55,55,55,8,0,5.100861999380868,11.609059125021304,5.100861999380868,54.78488999870024,52.0
1611377784,1,,Aggregated,1.000000,0.000000,5,5,6,6,55,55,55,55,55,55,55,9,0,5.100861999380868,10.91396755550199,5.100861999380868,54.78488999870024,52.0
1611377785,1,,Aggregated,1.000000,0.000000,5,5,6,6,55,55,55,55,55,55,55,10,0,5.100861999380868,10.37034359997051,5.100861999380868,54.78488999870024,52.0
1611377786,1,,Aggregated,0.888889,0.000000,5,6,6,6,6,55,55,55,55,55,55,11,0,5.100861999380868,9.932383999925646,5.100861999380868,54.78488999870024,52.0
1611377787,1,,Aggregated,0.900000,0.000000,5,5,6,6,6,55,55,55,55,55,55,12,0,5.100861999380868,9.559656500035393,5.100861999380868,54.78488999870024,52.0
1611377788,1,,Aggregated,0.900000,0.000000,5,5,6,6,6,55,55,55,55,55,55,13,0,5,9.202255384549902,4.913441998724011,54.78488999870024,52.0
1611377789,1,,Aggregated,0.900000,0.000000,5,5,6,6,6,55,55,55,55,55,55,14,0,5,8.93189528557871,4.913441998724011,54.78488999870024,52.0
1611377790,1,,Aggregated,0.900000,0.000000,5,5,6,6,6,55,55,55,55,55,55,15,0,5,8.697657999922134,4.913441998724011,54.78488999870024,52.0
1611377791,1,,Aggregated,0.900000,0.000000,5,5,6,6,6,55,55,55,55,55,55,16,0,5,8.491224499948657,4.913441998724011,54.78488999870024,52.0
1611377792,1,,Aggregated,0.900000,0.000000,5,5,5,6,6,55,55,55,55,55,55,17,0,5,8.312332823526745,4.913441998724011,54.78488999870024,52.0
1611377793,1,,Aggregated,0.900000,0.000000,5,5,5,6,6,55,55,55,55,55,55,18,0,5,8.148364833383917,4.913441998724011,54.78488999870024,52.0
1611377794,1,,Aggregated,0.900000,0.000000,5,5,5,6,6,55,55,55,55,55,55,19,0,5,8.00061415793607,4.913441998724011,54.78488999870024,52.0
1611377795,1,,Aggregated,0.900000,0.000000,5,5,6,6,6,55,55,55,55,55,55,20,0,5,7.877340199956961,4.913441998724011,54.78488999870024,52.0
1611377796,1,,Aggregated,1.000000,0.000000,5,5,5,6,6,6,55,55,55,55,55,21,0,5,7.762700333322365,4.913441998724011,54.78488999870024,52.0
1611377797,1,,Aggregated,1.000000,0.000000,5,5,5,6,6,6,55,55,55,55,55,22,0,5,7.659676772742717,4.913441998724011,54.78488999870024,52.0
1611377798,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,55,55,55,55,55,23,0,5,7.566683782620796,4.913441998724011,54.78488999870024,52.0
