Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1611378726,1,,Aggregated,1.000000,0.000000,5,6,6,6,6,6,20,20,20,20,20,45,0,5,5.617546177826524,4.120497998883366,19.597001000875025,51.0
1611378727,1,,Aggregated,1.000000,0.000000,5,6,6,6,6,6,20,20,20,20,20,46,0,5,5.615912521771742,4.120497998883366,19.597001000875025,51.0
1611378728,1,,Aggregated,1.000000,0.000000,5,6,6,6,6,6,20,20,20,20,20,47,0,5,5.600796893672173,4.120497998883366,19.597001000875025,51.0
1611378729,1,,Aggregated,1.000000,0.000000,5,6,6,6,6,6,20,20,20,20,20,48,0,5,5.5797460625702415,4.120497998883366,19.597001000875025,51.0
1611378730,1,,Aggregated,1.000000,0.000000,5,6,6,6,6,6,20,20,20,20,20,49,0,5,5.552245081700527,4.120497998883366,19.597001000875025,51.0
1611378731,1,,Aggregated,1.000000,0.000000,5,6,6,6,6,6,20,20,20,20,20,50,0,5,5.521035920064605,3.991786999904434,19.597001000875025,51.0
1611378732,1,,Aggregated,1.000000,0.000000,5,6,6,6,6,6,7,20,20,20,20,51,0,5,5.5198731961532825,3.991786999904434,19.597001000875025,51.0
1611378733,1,,Aggregated,1.000000,0.000000,5,6,6,6,6,6,7,20,20,20,20,52,0,5,5.519240923149482,3.991786999904434,19.597001000875025,51.0
1611378734,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,53,0,5,5.506241792524102,3.991786999904434,19.597001000875025,51.0
1611378735,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,54,0,5,5.495801314888619,3.991786999904434,19.597001000875025,51.0
1611378736,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,55,0,5,5.486202454597912,3.991786999904434,19.597001000875025,51.0
1611378737,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,56,0,5,5.471867267910317,3.991786999904434,19.597001000875025,51.0
1611378738,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,57,0,5,5.448607771987762,3.991786999904434,19.597001000875025,51.0
1611378739,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,58,0,5,5.429950379383909,3.991786999904434,19.597001000875025,51.0
1611378740,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,59,0,5,5.407201695006579,3.991786999904434,19.597001000875025,51.0
1611378741,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,60,0,5,5.394353066761444,3.991786999904434,19.597001000875025,51.0
1611378742,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,61,0,5,5.373617688597792,3.991786999904434,19.597001000875025,51.0
1611378743,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,62,0,5,5.353924000055779,3.991786999904434,19.597001000875025,51.0
1611378744,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,63,0,5,5.332557873049472,3.991786999904434,19.597001000875025,51.0
1611378745,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,64,0,5,5.315185968782998,3.991786999904434,19.597001000875025,51.0
1611378746,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,65,0,5,5.299845538488276,3.991786999904434,19.597001000875025,51.0
1611378747,1,,Aggregated,1.000000,0.000000,5,5,6,6,6,6,7,20,20,20,20,66,0,5,5.281813924270726,3.991786999904434,19.597001000875025,51.0
