Time,Memory,Method
412884,4368,GET
265841,4368,GET
433735,4144,GET
433915,4144,GET
401441,4144,GET
431591,4144,GET
468966,4144,GET
440980,4144,GET
445329,4144,GET
422753,4144,GET
427493,4144,GET
454687,4144,GET
432152,4144,GET
464917,4144,GET
430999,4144,GET
439677,4144,GET
450188,4144,GET
424977,4144,GET
430469,4144,GET
433254,4144,GET
478314,4144,GET
450018,4144,GET
474277,4144,GET
432763,4144,GET
462022,4144,GET
424306,4144,GET
422423,4168,GET
432553,4144,GET
437012,4144,GET
493825,4144,GET
469256,4144,GET
463084,4144,GET
427603,4144,GET
457272,4144,GET
481020,4144,GET
454678,4144,GET
443795,4144,GET
293265,4144,GET
422813,4144,GET
447403,4144,GET
451841,4144,GET
425670,4144,GET
430218,4144,GET
430600,4144,GET
430519,4144,GET
474096,4144,GET
448716,4144,GET
468354,4144,GET
449306,4144,GET
479917,4144,GET
433615,4144,GET
481169,4144,GET
440589,4144,GET
496551,4144,GET
487492,4144,GET
460749,4144,GET
1276256,4144,GET
482303,4144,GET
448896,4144,GET
468084,4144,GET
509436,4400,GET
478945,4144,GET
442132,3952,GET
470418,3952,GET
473615,3952,GET
440139,3952,GET
433956,3952,GET
481992,3952,GET
440629,3952,GET
444327,3952,GET
474446,3952,GET
729275,3952,GET
439467,3952,GET
474778,3952,GET
471862,3952,GET
467783,3952,GET
383425,3952,GET
454386,3952,GET
259307,3952,GET
440179,3952,GET
385529,3952,GET
424186,3952,GET
457612,3952,GET
428003,3952,GET
427232,3952,GET
481460,3952,GET
464687,3952,GET
452924,3952,GET
447934,3952,GET
426060,3952,GET
419988,3952,GET
485429,3952,GET
459657,3952,GET
426511,3952,GET
451932,3952,GET
442192,3952,GET
425629,3952,GET
491290,3952,GET
453565,3952,GET
469266,3952,GET
437983,3952,GET
413535,3952,GET
292975,3952,GET
433234,3952,GET
491009,3952,GET
417513,3952,GET
457533,3952,GET
400369,3952,GET
379617,3952,GET
426230,3952,GET
476520,3952,GET
454787,3952,GET
428405,3952,GET
455959,3952,GET
389006,3952,GET
489546,3952,GET
441621,3952,GET
420870,3952,GET
421270,3952,GET
473766,3952,GET
373395,3952,GET
425208,3952,GET
437994,3952,GET
491280,3952,GET
417804,3952,GET
429697,3952,GET
446570,3952,GET
423766,3952,GET
416511,3952,GET
490388,3952,GET
474406,3952,GET
482553,3952,GET
484947,3952,GET
419545,3952,GET
513370,3976,GET
435685,3952,GET
271027,3952,GET
435294,3952,GET
442788,3952,GET
257712,3952,GET
419034,3952,GET
443379,3952,GET
425226,3952,GET
477533,3952,GET
440714,3952,GET
431938,3952,GET
418432,3952,GET
432999,3952,GET
416378,3952,GET
428161,3952,GET
468977,3952,GET
445714,3952,GET
438280,3952,GET
439282,3952,GET
429683,3952,GET
442508,3952,GET
459540,3952,GET
448298,3952,GET
419975,3952,GET
467725,3952,GET
450623,3952,GET
426878,3952,GET
513090,4208,GET
447768,3952,GET
429974,3952,GET
430575,3952,GET
362458,3952,GET
456504,3952,GET
453258,3952,GET
493273,3952,GET
427710,3952,GET
457896,3952,GET
451174,3952,GET
442097,3952,GET
442738,3952,GET
468346,3952,GET
439331,3952,GET
454671,3952,GET
429654,3952,GET
426217,3952,GET
403976,3952,GET
469778,3952,GET
453899,3952,GET
467425,3952,GET
465571,3952,GET
432098,3952,GET
432028,3952,GET
445764,3952,GET
427810,3952,GET
443820,3952,GET
464949,3952,GET
453068,3952,GET
436697,3952,GET
