Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1611371001,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1611371002,1,,Aggregated,0.000000,0.000000,52,52,52,52,52,52,52,52,52,52,52,1,0,52.46118400009436,52.46118400009436,52.46118400009436,52.46118400009436,54.0
1611371003,1,,Aggregated,0.000000,0.000000,52,52,52,52,52,52,52,52,52,52,52,2,0,5.2596259997699235,28.860404999932143,5.2596259997699235,52.46118400009436,54.0
1611371004,1,,Aggregated,0.000000,0.000000,5,5,52,52,52,52,52,52,52,52,52,3,0,5.178565000278468,20.966458333380917,5.178565000278468,52.46118400009436,54.0
1611371005,1,,Aggregated,1.000000,0.000000,5,5,52,52,52,52,52,52,52,52,52,4,0,5.0230540000484325,16.980607250047797,5.0230540000484325,52.46118400009436,54.0
1611371006,1,,Aggregated,1.000000,0.000000,5,5,5,52,52,52,52,52,52,52,52,5,0,5.0230540000484325,14.606104599988612,5.0230540000484325,52.46118400009436,54.0
1611371007,1,,Aggregated,1.000000,0.000000,5,5,5,5,52,52,52,52,52,52,52,6,0,5.0230540000484325,13.009816166610713,5.0230540000484325,52.46118400009436,54.0
1611371008,1,,Aggregated,1.000000,0.000000,5,5,5,5,52,52,52,52,52,52,52,7,0,5.0230540000484325,11.88777842850998,5.0230540000484325,52.46118400009436,54.0
1611371009,1,,Aggregated,1.000000,0.000000,5,5,5,5,52,52,52,52,52,52,52,8,0,5.0230540000484325,11.03426887493697,5.0230540000484325,52.46118400009436,54.0
1611371010,1,,Aggregated,1.000000,0.000000,5,5,5,5,52,52,52,52,52,52,52,9,0,5.0230540000484325,10.371013777734738,5.0230540000484325,52.46118400009436,54.0
1611371011,1,,Aggregated,1.000000,0.000000,5,5,5,5,52,52,52,52,52,52,52,10,0,5.0230540000484325,9.846297599960963,5.0230540000484325,52.46118400009436,54.0
1611371012,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,11,0,5.0230540000484325,9.41977236359228,5.0230540000484325,52.46118400009436,54.0
1611371013,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,12,0,5.0230540000484325,9.063816999931381,5.0230540000484325,52.46118400009436,54.0
1611371014,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,13,0,5.0230540000484325,8.761784769166507,5.0230540000484325,52.46118400009436,54.0
1611371015,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,14,0,5.0230540000484325,8.503575571369636,5.0230540000484325,52.46118400009436,54.0
1611371016,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,15,0,5.0230540000484325,8.271922199946857,5.0230540000484325,52.46118400009436,54.0
1611371017,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,16,0,5,8.066567999946983,4.986254999948869,52.46118400009436,54.0
1611371018,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,17,0,5,7.874283588187288,4.797733000032167,52.46118400009436,54.0
1611371019,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,18,0,5,7.71763355550724,4.797733000032167,52.46118400009436,54.0
1611371020,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,19,0,5,7.583506947340586,4.797733000032167,52.46118400009436,54.0
1611371021,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,52,52,52,52,52,52,20,0,5,7.461487049977222,4.797733000032167,52.46118400009436,54.0
1611371022,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,21,0,5,7.342177571401754,4.797733000032167,52.46118400009436,54.0
1611371023,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,22,0,5,7.234677136321724,4.797733000032167,52.46118400009436,54.0
1611371024,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,23,0,5,7.1312726086627825,4.797733000032167,52.46118400009436,54.0
1611371025,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,24,0,5,7.041370083319028,4.797733000032167,52.46118400009436,54.0
1611371026,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,25,0,5,6.9654588399862405,4.797733000032167,52.46118400009436,54.0
1611371027,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,26,0,5,6.8945681153728895,4.797733000032167,52.46118400009436,54.0
1611371028,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,27,0,5,6.828833185173372,4.797733000032167,52.46118400009436,54.0
1611371029,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,28,0,5,6.769207321424021,4.797733000032167,52.46118400009436,54.0
1611371030,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,29,0,5,6.707985000001168,4.797733000032167,52.46118400009436,54.0
1611371031,1,,Aggregated,1.000000,0.000000,5,5,5,5,5,5,52,52,52,52,52,30,0,5,6.650484833335213,4.797733000032167,52.46118400009436,54.0
