Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/490,1,0,5.6271139997079445,5.6271139997079445,5.6271139997079445,5.6271139997079445,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/491,1,0,3.8530760002686293,3.8530760002686293,3.8530760002686293,3.8530760002686293,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/492,1,0,5.273914000099467,5.273914000099467,5.273914000099467,5.273914000099467,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/493,1,0,3.990512999735074,3.990512999735074,3.990512999735074,3.990512999735074,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/494,1,0,5.26564799974949,5.26564799974949,5.26564799974949,5.26564799974949,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/495,1,0,5.361396999887802,5.361396999887802,5.361396999887802,5.361396999887802,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/496,1,0,8.089429000392556,8.089429000392556,8.089429000392556,8.089429000392556,51.0,0.0011136522204502012,0.0,8,8,8,8,8,8,8,8,8,8,8
PUT,/criminal/497,1,0,3.733833000296727,3.733833000296727,3.733833000296727,3.733833000296727,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/498,1,0,5.201428000418673,5.201428000418673,5.201428000418673,5.201428000418673,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/499,1,0,3.630930999861448,3.630930999861448,3.630930999861448,3.630930999861448,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/50,1,0,6.014048999986699,6.014048999986699,6.014048999986699,6.014048999986699,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/500,1,0,5.61740600005578,5.61740600005578,5.61740600005578,5.61740600005578,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/501,1,0,4.954826999892248,4.954826999892248,4.954826999892248,4.954826999892248,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
