Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,/criminal/10632,14,0,18,16.400233071700704,8.797827000307734,22.329307999825687,54.0,0.015581895549534078,0.0,18,20,21,21,22,22,22,22,22,22,22
DELETE,/criminal/10636,1,0,28.35969800071325,28.35969800071325,28.35969800071325,28.35969800071325,54.0,0.001112992539252434,0.0,28,28,28,28,28,28,28,28,28,28,28
DELETE,/criminal/10637,14,0,40,40.01111942865724,36.60533200127247,43.35107000042626,54.0,0.015581895549534078,0.0,40,41,42,42,43,43,43,43,43,43,43
DELETE,/criminal/1064,1,0,3.951040000174544,3.951040000174544,3.951040000174544,3.951040000174544,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/10646,29,0,36,36.24638196529774,31.78578699953505,39.74179899887531,54.0,0.032276783638320594,0.0,36,38,38,38,39,40,40,40,40,40,40
DELETE,/criminal/10647,9,0,31,31.133575444376522,29.908896000051755,32.11079399989103,54.0,0.010016932853271907,0.0,31,31,32,32,32,32,32,32,32,32,32
DELETE,/criminal/1065,1,0,4.22567399982654,4.22567399982654,4.22567399982654,4.22567399982654,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1066,1,0,4.594343999997363,4.594343999997363,4.594343999997363,4.594343999997363,54.0,0.001112992539252434,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/criminal/1067,1,0,4.302739000195288,4.302739000195288,4.302739000195288,4.302739000195288,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1068,1,0,4.262813999957871,4.262813999957871,4.262813999957871,4.262813999957871,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1069,1,0,4.17284600007406,4.17284600007406,4.17284600007406,4.17284600007406,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/10699,100,0,66,66.32250769001985,53.42179800027225,74.59320899943123,54.0,0.11129925392524342,0.0,66,68,70,71,73,74,74,75,75,75,75
DELETE,/criminal/107,2,0,5.86840699907043,5.705181499251921,5.541955999433412,5.86840699907043,54.0,0.002225985078504868,0.0,6,6,6,6,6,6,6,6,6,6,6
DELETE,/criminal/1070,1,0,4.454893000001903,4.454893000001903,4.454893000001903,4.454893000001903,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1071,1,0,4.286749001039425,4.286749001039425,4.286749001039425,4.286749001039425,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1072,1,0,4.326472999309772,4.326472999309772,4.326472999309772,4.326472999309772,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1073,1,0,4.247986000336823,4.247986000336823,4.247986000336823,4.247986000336823,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1074,1,0,4.255911000655033,4.255911000655033,4.255911000655033,4.255911000655033,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1075,1,0,4.248857998391031,4.248857998391031,4.248857998391031,4.248857998391031,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1076,1,0,4.2764690006151795,4.2764690006151795,4.2764690006151795,4.2764690006151795,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1077,1,0,4.276779998690472,4.276779998690472,4.276779998690472,4.276779998690472,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1078,1,0,4.219222000756417,4.219222000756417,4.219222000756417,4.219222000756417,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1079,1,0,4.2207450005662395,4.2207450005662395,4.2207450005662395,4.2207450005662395,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/10799,100,0,65,65.38502752993736,50.884220998341334,80.44419399993785,54.0,0.11129925392524342,0.0,66,69,71,72,77,79,80,80,80,80,80
DELETE,/criminal/1080,1,0,4.528129999016528,4.528129999016528,4.528129999016528,4.528129999016528,54.0,0.001112992539252434,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/criminal/1081,1,0,4.404238999995869,4.404238999995869,4.404238999995869,4.404238999995869,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1082,1,0,4.16844699975627,4.16844699975627,4.16844699975627,4.16844699975627,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1083,1,0,4.2223079999530455,4.2223079999530455,4.2223079999530455,4.2223079999530455,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1084,1,0,4.188975999568356,4.188975999568356,4.188975999568356,4.188975999568356,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1085,1,0,4.150483999183052,4.150483999183052,4.150483999183052,4.150483999183052,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1086,1,0,4.1545510011928855,4.1545510011928855,4.1545510011928855,4.1545510011928855,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1087,1,0,4.3478129991854075,4.3478129991854075,4.3478129991854075,4.3478129991854075,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1088,1,0,4.1740579999896,4.1740579999896,4.1740579999896,4.1740579999896,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1089,1,0,4.22355999944557,4.22355999944557,4.22355999944557,4.22355999944557,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/10899,100,0,76,75.58015782005896,60.44320100045297,94.01165199960815,54.0,0.11129925392524342,0.0,79,82,84,85,88,90,94,94,94,94,94
DELETE,/criminal/109,2,0,5.9549289999267785,5.823387999953411,5.691846999980044,5.9549289999267785,54.0,0.002225985078504868,0.0,6,6,6,6,6,6,6,6,6,6,6
DELETE,/criminal/1090,1,0,4.349606000687345,4.349606000687345,4.349606000687345,4.349606000687345,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1091,1,0,4.259577000993886,4.259577000993886,4.259577000993886,4.259577000993886,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1092,1,0,4.135995999604347,4.135995999604347,4.135995999604347,4.135995999604347,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
