Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1611374456,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1611374457,92,,Aggregated,0.000000,0.000000,6,6,6,6,6,7,8,18,18,18,18,91,0,6,5.834973977970958,4.137088999414118,18.136023999431927,51.0
1611374458,100,,Aggregated,0.000000,0.000000,5,6,6,6,6,7,9,15,18,18,18,191,0,5,5.368661434525532,3.3088000000134343,18.136023999431927,51.0
1611374459,100,,Aggregated,73.000000,0.000000,5,5,6,6,6,7,9,10,18,18,18,291,0,5,5.1816500240435905,2.766585000244959,18.136023999431927,51.0
1611374460,100,,Aggregated,86.500000,0.000000,5,5,6,6,6,9,22,24,26,26,26,391,0,5,5.645753296662673,2.766585000244959,26.345169000705937,51.0
1611374461,100,,Aggregated,90.666667,0.000000,5,5,6,6,7,15,19,24,26,26,26,491,0,5,5.853031089601725,2.766585000244959,26.345169000705937,51.0
1611374462,100,,Aggregated,93.000000,0.000000,5,5,6,6,9,20,36,39,46,46,46,591,0,5,6.772041211502909,2.766585000244959,46.268837999377865,51.0
1611374463,100,,Aggregated,94.200000,0.000000,5,5,6,6,16,23,34,39,46,46,46,691,0,5,7.108871709115008,2.766585000244959,46.268837999377865,51.0
1611374464,100,,Aggregated,95.166667,0.000000,5,5,6,6,17,22,30,38,46,46,46,791,0,5,7.246831113779036,2.766585000244959,46.268837999377865,51.0
1611374465,100,,Aggregated,95.714286,0.000000,5,5,6,6,21,28,31,38,46,46,46,891,0,5,7.865067072947461,2.766585000244959,46.268837999377865,51.0
1611374466,100,,Aggregated,96.250000,0.000000,5,5,6,7,24,36,47,50,52,52,52,991,0,5,9.199460405638437,2.766585000244959,52.32455500026845,51.0
1611374467,100,,Aggregated,96.555556,0.000000,5,5,6,10,25,31,47,50,52,52,52,1091,0,5,9.419091069649223,2.766585000244959,52.32455500026845,51.0
1611374468,100,,Aggregated,96.900000,0.000000,5,5,6,17,29,41,46,49,52,52,52,1191,0,5,10.425134251036269,2.766585000244959,52.32455500026845,51.0
1611374469,100,,Aggregated,99.500000,0.000000,5,6,9,19,35,42,46,49,52,52,52,1291,0,5,11.225247330739375,2.766585000244959,52.32455500026845,51.0
1611374470,100,,Aggregated,99.400000,0.000000,5,6,15,23,36,42,45,49,52,52,52,1391,0,5,11.77718022500439,2.766585000244959,52.32455500026845,51.0
1611374471,100,,Aggregated,99.500000,0.000000,5,6,18,25,38,42,46,49,52,52,52,1491,0,5,12.679039830974778,2.766585000244959,52.32455500026845,51.0
1611374472,100,,Aggregated,99.400000,0.000000,5,6,23,29,41,46,52,61,71,73,73,1591,0,5,14.12365857195449,2.766585000244959,73.01529799951822,51.0
1611374473,100,,Aggregated,99.300000,0.000000,5,9,26,34,43,48,53,60,71,73,73,1691,0,5,15.218030098747025,2.766585000244959,73.01529799951822,51.0
1611374474,100,,Aggregated,99.300000,0.000000,5,16,30,38,46,54,61,66,71,73,73,1791,0,5,16.881399132874883,2.766585000244959,73.01529799951822,51.0
1611374476,100,,Aggregated,99.400000,0.000000,5,19,34,40,47,54,60,65,71,73,73,1891,0,5,17.713842569000864,2.766585000244959,73.01529799951822,51.0
1611374477,100,,Aggregated,92.100000,0.000000,5,24,38,42,51,58,64,67,71,73,73,1991,0,5,19.414311153681687,2.766585000244959,73.01529799951822,51.0
1611374478,100,,Aggregated,92.200000,0.000000,6,28,41,44,55,61,70,73,77,78,78,2091,0,6,21.133005075552262,2.766585000244959,77.93947800018941,51.0
1611374479,100,,Aggregated,92.200000,0.000000,6,30,42,45,55,61,69,73,77,78,78,2191,0,6,21.954117035133656,2.766585000244959,77.93947800018941,51.0
1611374480,100,,Aggregated,92.300000,0.000000,7,31,41,45,55,60,69,73,77,78,78,2291,0,7,22.19587605324188,2.766585000244959,77.93947800018941,51.0
1611374481,100,,Aggregated,92.400000,0.000000,10,35,43,47,57,65,73,76,82,83,83,2391,0,10,23.90145399999092,2.766585000244959,83.16513299996586,51.0
1611374482,100,,Aggregated,92.400000,0.000000,13,37,45,50,59,66,73,76,82,83,83,2491,0,13,25.051104260529875,2.766585000244959,83.16513299996586,51.0
1611374483,100,,Aggregated,92.500000,0.000000,17,40,47,51,59,66,73,76,82,83,83,2591,0,17,25.954861233492927,2.766585000244959,83.16513299996586,51.0
1611374484,100,,Aggregated,92.700000,0.000000,18,41,47,50,59,66,72,75,82,83,83,2691,0,18,26.33334343292062,2.766585000244959,83.16513299996586,51.0
1611374485,100,,Aggregated,92.700000,0.000000,22,42,49,52,60,67,73,75,82,83,83,2791,0,22,27.548398351125407,2.766585000244959,83.16513299996586,51.0
1611374486,100,,Aggregated,92.700000,0.000000,24,44,50,54,61,67,73,75,82,83,83,2891,0,24,28.587024457625663,2.766585000244959,83.16513299996586,51.0
1611374487,100,,Aggregated,100.000000,0.000000,26,45,50,54,61,67,72,75,82,83,83,2991,0,26,29.013310146772444,2.766585000244959,83.16513299996586,51.0
