Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/criminal,120,28,12,16.982421450029506,1.989422999031376,56.636410001374315,39.86666666666667,0.2009427400056249,0.04688663933464581,12,13,13,13,50,51,51,52,57,57,57
,Aggregated,120,28,12,16.982421450029506,1.989422999031376,56.636410001374315,39.86666666666667,0.2009427400056249,0.04688663933464581,12,13,13,13,50,51,51,52,57,57,57
