Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/117,1,1,2.609922999909031,2.609922999909031,2.609922999909031,2.609922999909031,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/118,1,0,5.38715999937267,5.38715999937267,5.38715999937267,5.38715999937267,51.0,0.0016758138682395581,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/119,1,0,4.003171001386363,4.003171001386363,4.003171001386363,4.003171001386363,51.0,0.0016758138682395581,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/12,1,0,12.763323000399396,12.763323000399396,12.763323000399396,12.763323000399396,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/120,1,0,4.806364000614849,4.806364000614849,4.806364000614849,4.806364000614849,51.0,0.0016758138682395581,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/121,1,0,6.140139001217904,6.140139001217904,6.140139001217904,6.140139001217904,51.0,0.0016758138682395581,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/122,1,0,5.756751999797416,5.756751999797416,5.756751999797416,5.756751999797416,51.0,0.0016758138682395581,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/123,1,0,5.312711000442505,5.312711000442505,5.312711000442505,5.312711000442505,51.0,0.0016758138682395581,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/124,1,0,5.260773999907542,5.260773999907542,5.260773999907542,5.260773999907542,51.0,0.0016758138682395581,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/125,1,1,2.1258380002109334,2.1258380002109334,2.1258380002109334,2.1258380002109334,0.0,0.0016758138682395581,0.0016758138682395581,2,2,2,2,2,2,2,2,2,2,2
PUT,/criminal/126,1,0,5.293124999298016,5.293124999298016,5.293124999298016,5.293124999298016,51.0,0.0016758138682395581,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/127,1,0,5.2779159996134695,5.2779159996134695,5.2779159996134695,5.2779159996134695,51.0,0.0016758138682395581,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/128,1,1,2.485099999830709,2.485099999830709,2.485099999830709,2.485099999830709,0.0,0.0016758138682395581,0.0016758138682395581,2,2,2,2,2,2,2,2,2,2,2
PUT,/criminal/13,1,1,2.710863000174868,2.710863000174868,2.710863000174868,2.710863000174868,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/14,1,0,49.333765000483254,49.333765000483254,49.333765000483254,49.333765000483254,51.0,0.0016758138682395581,0.0,49,49,49,49,49,49,49,49,49,49,49
PUT,/criminal/15,1,0,4.690265999670373,4.690265999670373,4.690265999670373,4.690265999670373,51.0,0.0016758138682395581,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/16,1,0,12.626356001419481,12.626356001419481,12.626356001419481,12.626356001419481,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/17,1,0,13.064947999737342,13.064947999737342,13.064947999737342,13.064947999737342,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/18,1,0,11.533892999068485,11.533892999068485,11.533892999068485,11.533892999068485,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/19,1,1,2.4653529999341117,2.4653529999341117,2.4653529999341117,2.4653529999341117,0.0,0.0016758138682395581,0.0016758138682395581,2,2,2,2,2,2,2,2,2,2,2
PUT,/criminal/20,1,0,50.446516999727464,50.446516999727464,50.446516999727464,50.446516999727464,51.0,0.0016758138682395581,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/criminal/21,1,0,12.992521998967277,12.992521998967277,12.992521998967277,12.992521998967277,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/22,1,0,12.249291999978595,12.249291999978595,12.249291999978595,12.249291999978595,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/23,1,0,12.992472000405542,12.992472000405542,12.992472000405542,12.992472000405542,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/24,1,0,12.67229299992323,12.67229299992323,12.67229299992323,12.67229299992323,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/25,1,0,13.075536999167525,13.075536999167525,13.075536999167525,13.075536999167525,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/26,1,0,13.207744999817805,13.207744999817805,13.207744999817805,13.207744999817805,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/27,1,0,12.937067998791463,12.937067998791463,12.937067998791463,12.937067998791463,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/28,1,1,1.9867369992425665,1.9867369992425665,1.9867369992425665,1.9867369992425665,0.0,0.0016758138682395581,0.0016758138682395581,2,2,2,2,2,2,2,2,2,2,2
PUT,/criminal/29,1,0,5.944042999544763,5.944042999544763,5.944042999544763,5.944042999544763,51.0,0.0016758138682395581,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/30,1,0,11.185970999576966,11.185970999576966,11.185970999576966,11.185970999576966,51.0,0.0016758138682395581,0.0,11,11,11,11,11,11,11,11,11,11,11
