Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1610817298,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1610817299,1,,Aggregated,0.000000,0.000000,53,53,53,53,53,53,53,53,53,53,53,1,0,53.281401998901856,53.281401998901856,53.281401998901856,53.281401998901856,54.0
1610817300,1,,Aggregated,0.000000,0.000000,53,53,53,53,53,53,53,53,53,53,53,1,0,53.281401998901856,53.281401998901856,53.281401998901856,53.281401998901856,54.0
1610817301,1,,Aggregated,0.000000,0.000000,53,53,53,53,53,53,53,53,53,53,53,1,0,53.281401998901856,53.281401998901856,53.281401998901856,53.281401998901856,54.0
1610817302,1,,Aggregated,0.000000,0.000000,53,53,53,53,53,53,53,53,53,53,53,1,0,53.281401998901856,53.281401998901856,53.281401998901856,53.281401998901856,54.0
1610817303,1,,Aggregated,0.000000,0.000000,53,53,53,53,53,53,53,53,53,53,53,1,0,53.281401998901856,53.281401998901856,53.281401998901856,53.281401998901856,54.0
1610817304,1,,Aggregated,0.333333,0.000000,53,53,53,53,53,53,53,53,53,53,53,2,0,12,32.52888899987738,11.776376000852906,53.281401998901856,54.0
1610817305,1,,Aggregated,0.333333,0.000000,53,53,53,53,53,53,53,53,53,53,53,2,0,12,32.52888899987738,11.776376000852906,53.281401998901856,54.0
1610817306,1,,Aggregated,0.333333,0.000000,53,53,53,53,53,53,53,53,53,53,53,2,0,12,32.52888899987738,11.776376000852906,53.281401998901856,54.0
1610817307,1,,Aggregated,0.333333,0.000000,53,53,53,53,53,53,53,53,53,53,53,2,0,12,32.52888899987738,11.776376000852906,53.281401998901856,54.0
1610817308,1,,Aggregated,0.333333,0.000000,53,53,53,53,53,53,53,53,53,53,53,2,0,12,32.52888899987738,11.776376000852906,53.281401998901856,54.0
1610817309,1,,Aggregated,0.250000,0.000000,12,12,53,53,53,53,53,53,53,53,53,3,0,12,25.583656333158917,11.693190999721992,53.281401998901856,54.0
1610817310,1,,Aggregated,0.250000,0.000000,12,12,53,53,53,53,53,53,53,53,53,3,0,12,25.583656333158917,11.693190999721992,53.281401998901856,54.0
1610817311,1,,Aggregated,0.250000,0.000000,12,12,53,53,53,53,53,53,53,53,53,3,0,12,25.583656333158917,11.693190999721992,53.281401998901856,54.0
1610817312,1,,Aggregated,0.250000,0.000000,12,12,53,53,53,53,53,53,53,53,53,3,0,12,25.583656333158917,11.693190999721992,53.281401998901856,54.0
1610817313,1,,Aggregated,0.250000,0.000000,12,12,53,53,53,53,53,53,53,53,53,3,0,12,25.583656333158917,11.693190999721992,53.281401998901856,54.0
1610817314,1,,Aggregated,0.200000,0.000000,12,12,53,53,53,53,53,53,53,53,53,4,0,12,22.141576999729295,11.693190999721992,53.281401998901856,54.0
1610817315,1,,Aggregated,0.200000,0.000000,12,12,53,53,53,53,53,53,53,53,53,4,0,12,22.141576999729295,11.693190999721992,53.281401998901856,54.0
1610817316,1,,Aggregated,0.200000,0.000000,12,12,53,53,53,53,53,53,53,53,53,4,0,12,22.141576999729295,11.693190999721992,53.281401998901856,54.0
1610817317,1,,Aggregated,0.200000,0.000000,12,12,53,53,53,53,53,53,53,53,53,4,0,12,22.141576999729295,11.693190999721992,53.281401998901856,54.0
1610817318,1,,Aggregated,0.200000,0.000000,12,12,53,53,53,53,53,53,53,53,53,4,0,12,22.141576999729295,11.693190999721992,53.281401998901856,54.0
1610817319,1,,Aggregated,0.200000,0.000000,12,12,12,53,53,53,53,53,53,53,53,5,0,12,19.96771619960782,11.272272999121924,53.281401998901856,54.0
1610817320,1,,Aggregated,0.200000,0.000000,12,12,12,53,53,53,53,53,53,53,53,5,0,12,19.96771619960782,11.272272999121924,53.281401998901856,54.0
1610817321,1,,Aggregated,0.200000,0.000000,12,12,12,53,53,53,53,53,53,53,53,5,0,12,19.96771619960782,11.272272999121924,53.281401998901856,54.0
1610817322,1,,Aggregated,0.200000,0.000000,12,12,12,53,53,53,53,53,53,53,53,5,0,12,19.96771619960782,11.272272999121924,53.281401998901856,54.0
1610817323,1,,Aggregated,0.200000,0.000000,12,12,12,53,53,53,53,53,53,53,53,5,0,12,19.96771619960782,11.272272999121924,53.281401998901856,54.0
1610817324,1,,Aggregated,0.200000,0.000000,12,12,12,12,53,53,53,53,53,53,53,6,0,12,18.60853083295903,11.272272999121924,53.281401998901856,54.0
1610817325,1,,Aggregated,0.200000,0.000000,12,12,12,12,53,53,53,53,53,53,53,6,0,12,18.60853083295903,11.272272999121924,53.281401998901856,54.0
1610817326,1,,Aggregated,0.200000,0.000000,12,12,12,12,53,53,53,53,53,53,53,6,0,12,18.60853083295903,11.272272999121924,53.281401998901856,54.0
1610817327,1,,Aggregated,0.200000,0.000000,12,12,12,12,53,53,53,53,53,53,53,6,0,12,18.60853083295903,11.272272999121924,53.281401998901856,54.0
1610817328,1,,Aggregated,0.200000,0.000000,12,12,12,12,53,53,53,53,53,53,53,6,0,12,18.60853083295903,11.272272999121924,53.281401998901856,54.0
