Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/criminal/all,120,20,5,4.7747397832912,2.2668409983452875,17.128581999713788,348.3333333333333,0.20144190088944658,0.033573650148241097,5,5,5,5,6,6,7,7,17,17,17
,Aggregated,120,20,5,4.7747397832912,2.2668409983452875,17.128581999713788,348.3333333333333,0.20144190088944658,0.033573650148241097,5,5,5,5,6,6,7,7,17,17,17
