Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/1023,1,0,8.545672999389353,8.545672999389353,8.545672999389353,8.545672999389353,51.0,0.001113223574445325,0.0,9,9,9,9,9,9,9,9,9,9,9
PUT,/criminal/103,1,0,5.948562000412494,5.948562000412494,5.948562000412494,5.948562000412494,51.0,0.001113223574445325,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/10301,12,0,11,10.885660916604442,9.616597000785987,12.35624299988558,51.0,0.013358682893343899,0.0,11,11,12,12,12,12,12,12,12,12,12
PUT,/criminal/10313,5,0,5,5.0920153997140005,4.838855000343756,5.491317000632989,51.0,0.005566117872226625,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/10318,83,0,60,61.03372944566963,50.47329700028058,72.50225199823035,51.0,0.09239755667896198,0.0,60,66,68,69,71,72,72,73,73,73,73
PUT,/criminal/1037,1,0,4.2250369988323655,4.2250369988323655,4.2250369988323655,4.2250369988323655,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1039,1,0,3.632969001046149,3.632969001046149,3.632969001046149,3.632969001046149,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/104,1,0,5.777712000053725,5.777712000053725,5.777712000053725,5.777712000053725,51.0,0.001113223574445325,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/1040,1,0,3.1022160001157317,3.1022160001157317,3.1022160001157317,3.1022160001157317,51.0,0.001113223574445325,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/10401,17,0,15,14.589999293949564,13.238424999144627,16.07595499990566,51.0,0.018924800765570526,0.0,15,15,15,16,16,16,16,16,16,16,16
PUT,/criminal/1041,1,0,3.3619410005485406,3.3619410005485406,3.3619410005485406,3.3619410005485406,51.0,0.001113223574445325,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/10418,7,0,6,6.101717285803586,5.465388001539395,6.782612999813864,51.0,0.007792565021117275,0.0,6,6,6,6,7,7,7,7,7,7,7
PUT,/criminal/1042,1,0,3.375968000909779,3.375968000909779,3.375968000909779,3.375968000909779,51.0,0.001113223574445325,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/10425,57,0,54,52.755642613990126,33.5562279997248,62.13528099942778,51.0,0.06345374374338353,0.0,54,56,56,57,59,61,62,62,62,62,62
PUT,/criminal/1043,1,0,3.5706319995369995,3.5706319995369995,3.5706319995369995,3.5706319995369995,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/10430,19,0,44,44.461792999994174,42.26127799847745,47.13413799981936,51.0,0.021151247914461175,0.0,44,45,46,46,47,47,47,47,47,47,47
PUT,/criminal/1044,1,0,4.046221998578403,4.046221998578403,4.046221998578403,4.046221998578403,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1045,1,0,4.743917999803671,4.743917999803671,4.743917999803671,4.743917999803671,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1046,1,0,4.685408999648644,4.685408999648644,4.685408999648644,4.685408999648644,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1047,1,0,4.575171999022132,4.575171999022132,4.575171999022132,4.575171999022132,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1048,1,0,4.457832001207862,4.457832001207862,4.457832001207862,4.457832001207862,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1049,1,0,4.919747001622454,4.919747001622454,4.919747001622454,4.919747001622454,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/105,1,0,5.790166000224417,5.790166000224417,5.790166000224417,5.790166000224417,51.0,0.001113223574445325,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/1050,1,0,4.583558000376797,4.583558000376797,4.583558000376797,4.583558000376797,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/10501,61,0,66,66.60441313119992,35.99176500028989,79.23174600000493,51.0,0.06790663804116483,0.0,66,70,73,74,76,78,79,79,79,79,79
PUT,/criminal/10502,39,0,52,52.355667025879555,51.37990299954254,54.61466700035089,51.0,0.04341571940336767,0.0,52,52,53,53,54,54,55,55,55,55,55
PUT,/criminal/1051,1,0,4.593756999383913,4.593756999383913,4.593756999383913,4.593756999383913,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1052,1,0,3.912952000973746,3.912952000973746,3.912952000973746,3.912952000973746,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1053,1,0,4.6879130004526814,4.6879130004526814,4.6879130004526814,4.6879130004526814,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1054,1,0,4.7024199993757065,4.7024199993757065,4.7024199993757065,4.7024199993757065,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1055,1,0,4.897565000646864,4.897565000646864,4.897565000646864,4.897565000646864,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1056,1,0,3.8998679992801044,3.8998679992801044,3.8998679992801044,3.8998679992801044,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1057,1,0,4.57586300035473,4.57586300035473,4.57586300035473,4.57586300035473,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1058,1,0,4.599126999892178,4.599126999892178,4.599126999892178,4.599126999892178,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1059,1,0,4.602693999913754,4.602693999913754,4.602693999913754,4.602693999913754,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/106,6,0,7,7.433457500155782,6.18966299953172,10.566173999905004,51.0,0.0066793414466719495,0.0,7,7,7,7,11,11,11,11,11,11,11
PUT,/criminal/1060,1,0,5.1727000009123,5.1727000009123,5.1727000009123,5.1727000009123,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/10601,89,0,64,65.77554743814565,51.255200000014156,76.58522300152981,51.0,0.09907689812563392,0.0,64,68,70,71,73,75,76,77,77,77,77
PUT,/criminal/10605,11,0,50,50.49775163636448,49.209602000701125,51.825327000187826,51.0,0.012245459318898574,0.0,50,51,51,51,51,52,52,52,52,52,52
PUT,/criminal/1061,1,0,4.639593000320019,4.639593000320019,4.639593000320019,4.639593000320019,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1062,1,0,4.583307998473174,4.583307998473174,4.583307998473174,4.583307998473174,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1063,1,0,4.218905998641276,4.218905998641276,4.218905998641276,4.218905998641276,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1064,1,0,4.621920001227409,4.621920001227409,4.621920001227409,4.621920001227409,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1065,1,0,4.666532999181072,4.666532999181072,4.666532999181072,4.666532999181072,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1066,1,0,4.586704000757891,4.586704000757891,4.586704000757891,4.586704000757891,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1067,1,0,4.019332000098075,4.019332000098075,4.019332000098075,4.019332000098075,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1068,1,0,4.640985000150977,4.640985000150977,4.640985000150977,4.640985000150977,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1069,1,0,4.674327001339407,4.674327001339407,4.674327001339407,4.674327001339407,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1070,1,0,4.933191999953124,4.933191999953124,4.933191999953124,4.933191999953124,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/10701,100,0,70,70.10780931008412,64.47069100067893,75.89522199850762,51.0,0.11132235744453249,0.0,70,71,72,73,74,75,75,76,76,76,76
PUT,/criminal/1071,1,0,4.540336998616112,4.540336998616112,4.540336998616112,4.540336998616112,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1072,1,0,4.624694000085583,4.624694000085583,4.624694000085583,4.624694000085583,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1073,1,0,4.574099999445025,4.574099999445025,4.574099999445025,4.574099999445025,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1074,1,0,4.782750000231317,4.782750000231317,4.782750000231317,4.782750000231317,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1075,1,0,4.29145099951711,4.29145099951711,4.29145099951711,4.29145099951711,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1076,1,0,4.362493998996797,4.362493998996797,4.362493998996797,4.362493998996797,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1077,1,0,4.659349999201368,4.659349999201368,4.659349999201368,4.659349999201368,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
