Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1611380748,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1611380749,93,,Aggregated,0.000000,0.000000,6,6,7,7,7,28,53,63,63,63,63,92,0,6,8.220964782634363,4.135173998292885,62.56094000127632,52.0
1611380750,100,,Aggregated,0.000000,0.000000,5,6,6,6,7,11,37,53,63,63,63,192,0,5,6.778945546860389,3.3926329997484572,62.56094000127632,52.0
1611380751,100,,Aggregated,62.000000,0.000000,5,6,6,6,7,11,18,46,63,63,63,291,0,5,6.2769159553291,3.3926329997484572,62.56094000127632,52.0
1611380752,100,,Aggregated,80.500000,0.000000,5,5,6,6,7,10,14,37,63,63,63,391,0,5,5.9867369360439335,3.3926329997484572,62.56094000127632,52.0
1611380753,100,,Aggregated,87.000000,0.000000,5,5,5,6,7,9,13,28,63,63,63,491,0,5,5.7555828778076865,3.020915999513818,62.56094000127632,52.0
1611380754,100,,Aggregated,90.250000,0.000000,5,5,5,6,7,9,13,18,63,63,63,590,0,5,5.694287586460232,3.020915999513818,62.56094000127632,52.0
1611380755,100,,Aggregated,92.000000,0.000000,5,5,5,6,7,9,11,16,63,63,63,689,0,5,5.626972123387526,3.020915999513818,62.56094000127632,52.0
1611380756,100,,Aggregated,93.166667,0.000000,5,5,5,6,7,9,11,14,63,63,63,789,0,5,5.607641182519194,3.020915999513818,62.56094000127632,52.0
1611380757,100,,Aggregated,94.142857,0.000000,5,5,5,6,7,9,11,14,63,63,63,888,0,5,5.6218357320008465,3.020915999513818,62.56094000127632,52.0
1611380758,100,,Aggregated,94.750000,0.000000,5,5,5,6,7,9,11,14,63,63,63,988,0,5,5.58631147166828,3.020915999513818,62.56094000127632,52.0
1611380759,100,,Aggregated,95.333333,0.000000,5,5,5,6,7,9,11,14,53,63,63,1088,0,5,5.562416159937597,3.020915999513818,62.56094000127632,52.0
1611380760,100,,Aggregated,95.700000,0.000000,5,5,5,6,7,9,11,13,53,63,63,1188,0,5,5.53937903451798,3.020915999513818,62.56094000127632,52.0
1611380761,100,,Aggregated,99.500000,0.000000,5,5,5,6,7,9,11,13,53,63,63,1287,0,5,5.499377529925353,3.020915999513818,62.56094000127632,52.0
1611380762,100,,Aggregated,99.500000,0.000000,5,5,5,6,7,9,11,13,53,63,63,1387,0,5,5.477861011548677,3.020915999513818,62.56094000127632,52.0
1611380763,100,,Aggregated,99.500000,0.000000,5,5,5,6,7,9,11,15,53,63,63,1486,0,5,5.529663305524412,3.020915999513818,62.56094000127632,52.0
1611380764,100,,Aggregated,99.400000,0.000000,5,5,5,6,7,9,13,17,53,63,63,1586,0,5,5.5647960573833934,3.020915999513818,62.56094000127632,52.0
1611380765,100,,Aggregated,99.500000,0.000000,5,5,5,5,7,9,13,16,53,63,63,1685,0,5,5.557001276564698,3.020915999513818,62.56094000127632,52.0
1611380766,100,,Aggregated,99.500000,0.000000,5,5,5,5,7,10,13,16,53,63,63,1785,0,5,5.5442544381057255,3.020915999513818,62.56094000127632,52.0
1611380767,100,,Aggregated,99.500000,0.000000,5,5,5,5,7,10,13,16,53,63,63,1884,0,5,5.544967122618211,3.020915999513818,62.56094000127632,52.0
1611380768,100,,Aggregated,99.600000,0.000000,5,5,5,5,7,10,14,16,53,63,63,1984,0,5,5.5459164294441345,3.020915999513818,62.56094000127632,52.0
1611380769,100,,Aggregated,99.500000,0.000000,5,5,5,5,7,10,13,16,46,63,63,2084,0,5,5.5398294923359295,3.020915999513818,62.56094000127632,52.0
1611380770,100,,Aggregated,99.500000,0.000000,5,5,5,5,7,10,13,16,46,63,63,2183,0,5,5.537033106287229,3.020915999513818,62.56094000127632,52.0
