Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1610807868,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1610807869,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.73240300008183,17.73240300008183,17.73240300008183,17.73240300008183,51.0
1610807870,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.73240300008183,17.73240300008183,17.73240300008183,17.73240300008183,51.0
1610807871,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.73240300008183,17.73240300008183,17.73240300008183,17.73240300008183,51.0
1610807872,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.73240300008183,17.73240300008183,17.73240300008183,17.73240300008183,51.0
1610807873,1,,Aggregated,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.73240300008183,17.73240300008183,17.73240300008183,17.73240300008183,51.0
1610807874,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,0,13.185930999952689,15.45916700001726,13.185930999952689,17.73240300008183,51.0
1610807875,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,0,13.185930999952689,15.45916700001726,13.185930999952689,17.73240300008183,51.0
1610807876,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,0,13.185930999952689,15.45916700001726,13.185930999952689,17.73240300008183,51.0
1610807877,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,0,13.185930999952689,15.45916700001726,13.185930999952689,17.73240300008183,51.0
1610807878,1,,Aggregated,0.333333,0.000000,18,18,18,18,18,18,18,18,18,18,18,2,0,13.185930999952689,15.45916700001726,13.185930999952689,17.73240300008183,51.0
1610807879,1,,Aggregated,0.250000,0.000000,13,13,18,18,18,18,18,18,18,18,18,3,1,13,11.170005666675328,2.5916829999914626,17.73240300008183,34.0
1610807880,1,,Aggregated,0.250000,0.000000,13,13,18,18,18,18,18,18,18,18,18,3,1,13,11.170005666675328,2.5916829999914626,17.73240300008183,34.0
1610807881,1,,Aggregated,0.250000,0.000000,13,13,18,18,18,18,18,18,18,18,18,3,1,13,11.170005666675328,2.5916829999914626,17.73240300008183,34.0
1610807882,1,,Aggregated,0.250000,0.000000,13,13,18,18,18,18,18,18,18,18,18,3,1,13,11.170005666675328,2.5916829999914626,17.73240300008183,34.0
1610807883,1,,Aggregated,0.250000,0.000000,13,13,18,18,18,18,18,18,18,18,18,3,1,13,11.170005666675328,2.5916829999914626,17.73240300008183,34.0
1610807884,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,4,1,13,21.077807250037495,2.5916829999914626,50.801212000123996,38.25
1610807885,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,4,1,13,21.077807250037495,2.5916829999914626,50.801212000123996,38.25
1610807886,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,4,1,13,21.077807250037495,2.5916829999914626,50.801212000123996,38.25
1610807887,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,4,1,13,21.077807250037495,2.5916829999914626,50.801212000123996,38.25
1610807888,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,4,1,13,21.077807250037495,2.5916829999914626,50.801212000123996,38.25
1610807889,1,,Aggregated,0.200000,0.100000,13,18,18,51,51,51,51,51,51,51,51,5,2,13,17.355675600038012,2.467149000040081,50.801212000123996,30.6
1610807890,1,,Aggregated,0.200000,0.100000,13,18,18,51,51,51,51,51,51,51,51,5,2,13,17.355675600038012,2.467149000040081,50.801212000123996,30.6
1610807891,1,,Aggregated,0.200000,0.100000,13,18,18,51,51,51,51,51,51,51,51,5,2,13,17.355675600038012,2.467149000040081,50.801212000123996,30.6
1610807892,1,,Aggregated,0.200000,0.100000,13,18,18,51,51,51,51,51,51,51,51,5,2,13,17.355675600038012,2.467149000040081,50.801212000123996,30.6
1610807893,1,,Aggregated,0.200000,0.100000,13,18,18,51,51,51,51,51,51,51,51,5,2,13,17.355675600038012,2.467149000040081,50.801212000123996,30.6
1610807894,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,6,2,13,22.992827333344696,2.467149000040081,51.17858599987812,34.0
1610807895,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,6,2,13,22.992827333344696,2.467149000040081,51.17858599987812,34.0
1610807896,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,6,2,13,22.992827333344696,2.467149000040081,51.17858599987812,34.0
1610807897,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,6,2,13,22.992827333344696,2.467149000040081,51.17858599987812,34.0
1610807898,1,,Aggregated,0.200000,0.100000,18,18,51,51,51,51,51,51,51,51,51,6,2,13,22.992827333344696,2.467149000040081,51.17858599987812,34.0
1610807899,1,,Aggregated,0.200000,0.100000,13,18,51,51,51,51,51,51,51,51,51,7,3,13,20.065873285732646,2.467149000040081,51.17858599987812,29.142857142857142
